Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
850865,Women 45-60,Increase Sales,60 Days,Pinterest,0.12,$12702.43,0.1698099004865955,Los Angeles,English,19742,65264,1,Technology,2022-07-16,Pixel Pioneers
581501,Women 25-34,Product Launch,60 Days,Twitter,0.13,$12711.86,1.08,Los Angeles,English,33637,101153,8,Technology,2022-01-07,Gadget Giants
692127,Men 18-24,Market Expansion,60 Days,Instagram,0.03,$12713.57,3.3,Los Angeles,English,33641,101165,5,Technology,2022-01-23,NexGen Nerds
445338,Men 35-44,Market Expansion,60 Days,Instagram,0.1,$12715.51,2.55,Los Angeles,English,33646,101181,3,Technology,2022-01-18,Cyber Circuit
155394,All Ages,Market Expansion,60 Days,Instagram,0.09,$12716.88,0.88,Los Angeles,English,33651,101195,8,Technology,2022-06-10,Innovate Infinity
931937,Men 18-24,Increase Sales,60 Days,Pinterest,0.09,$12718.08,0.2663334228684499,Los Angeles,English,19765,65339,1,Technology,2022-12-06,Giga Geeks
836093,Women 25-34,Product Launch,60 Days,Pinterest,0.01,$12718.92,0.282420676598759,Los Angeles,English,19767,65345,1,Technology,2022-02-04,Silicon Saga
518381,Women 45-60,Increase Sales,60 Days,Facebook,0.06,$12722.82,7.01,Los Angeles,English,33666,101240,5,Technology,2022-02-28,Pixel Pioneers
270185,Women 35-44,Increase Sales,60 Days,Instagram,0.12,$12727.43,7.56,Los Angeles,English,33678,101276,6,Technology,2022-12-21,Cyber Circuit
415413,Men 35-44,Increase Sales,60 Days,Instagram,0.12,$12732.25,2.01,Los Angeles,English,33690,101311,9,Technology,2022-05-23,Gadget Giants
369074,Women 35-44,Market Expansion,60 Days,Twitter,0.05,$12732.66,4.41,Los Angeles,English,33691,101314,5,Technology,2022-07-08,Giga Geeks
806850,Men 18-24,Brand Awareness,60 Days,Instagram,0.03,$12739.40,3.29,Los Angeles,English,33712,101377,4,Technology,2022-04-08,Tech Titans
750188,All Ages,Market Expansion,60 Days,Pinterest,0.14,$12742.49,0.9276982984478224,Los Angeles,English,19805,65470,1,Technology,2022-02-19,Silicon Saga
133563,All Ages,Brand Awareness,60 Days,Pinterest,0.08,$12744.60,0.4307809054449425,Los Angeles,English,19808,65481,1,Technology,2022-08-20,Giga Geeks
720168,Women 18-24,Increase Sales,60 Days,Instagram,0.08,$12744.62,1.97,Los Angeles,English,33727,101421,9,Technology,2022-03-01,Code Crafters
302333,Men 45-60,Product Launch,60 Days,Pinterest,0.14,$12747.70,1.2494433730540035,Los Angeles,English,19814,65497,1,Technology,2022-08-07,Gadget Giants
643258,Men 35-44,Product Launch,60 Days,Pinterest,0.06,$12750.53,0.0750738507414422,Los Angeles,English,19817,65510,1,Technology,2022-04-15,Quantum Quirks
197224,Women 25-34,Brand Awareness,60 Days,Pinterest,0.11,$12765.81,0.9098235720808122,Los Angeles,English,19841,65589,1,Technology,2022-06-25,NexGen Nerds
368679,Women 45-60,Product Launch,60 Days,Facebook,0.14,$12773.48,7.1,Los Angeles,English,33804,101648,3,Technology,2022-05-03,Pixel Pioneers
458789,All Ages,Brand Awareness,60 Days,Instagram,0.13,$12784.10,7.38,Los Angeles,English,33835,101739,5,Technology,2022-02-23,Giga Geeks
565522,Women 18-24,Market Expansion,60 Days,Pinterest,0.1,$12789.22,0.1394228656626785,Los Angeles,English,19878,65708,1,Technology,2022-11-28,Giga Geeks
480256,Men 25-34,Brand Awareness,60 Days,Pinterest,0.08,$12795.24,1.404953492446991,Los Angeles,English,19887,65736,1,Technology,2022-01-04,Innovate Infinity
798667,Men 18-24,Product Launch,60 Days,Instagram,0.11,$12798.38,1.54,Los Angeles,English,33868,101838,6,Technology,2022-12-27,NexGen Nerds
888162,All Ages,Increase Sales,60 Days,Instagram,0.13,$12801.24,1.51,Los Angeles,English,33876,101861,10,Technology,2022-08-27,Tech Titans
630053,Men 25-34,Increase Sales,60 Days,Facebook,0.08,$12803.90,3.0,Los Angeles,English,33883,101881,10,Technology,2022-02-21,Cyber Circuit
167105,Women 45-60,Product Launch,60 Days,Twitter,0.11,$12806.57,2.26,Los Angeles,English,33891,101905,2,Technology,2022-01-23,Code Crafters
582635,Women 25-34,Product Launch,60 Days,Instagram,0.14,$12817.04,0.72,Los Angeles,English,33918,101985,7,Technology,2022-01-30,Code Crafters
955010,Women 18-24,Increase Sales,60 Days,Pinterest,0.12,$12819.43,0.4736802487257666,Los Angeles,English,19924,65857,1,Technology,2022-05-20,NexGen Nerds
114745,Men 35-44,Brand Awareness,60 Days,Instagram,0.13,$12826.25,0.93,Los Angeles,English,33942,102057,9,Technology,2022-12-08,Code Crafters
852110,Men 35-44,Market Expansion,60 Days,Facebook,0.01,$12833.13,4.72,Los Angeles,English,33958,102104,8,Technology,2022-08-25,Quantum Quirks
413363,Men 35-44,Increase Sales,60 Days,Pinterest,0.13,$12833.71,0.1376353930259775,Los Angeles,English,19945,65927,1,Technology,2022-06-02,Tech Titans
391969,Women 18-24,Increase Sales,60 Days,Pinterest,0.03,$12836.94,0.5398167362837039,Los Angeles,English,19950,65942,1,Technology,2022-03-05,Cyber Circuit
747261,Men 45-60,Product Launch,60 Days,Pinterest,0.04,$12839.53,0.1698099004865955,Los Angeles,English,19954,65954,1,Technology,2022-06-24,Quantum Quirks
508504,All Ages,Market Expansion,60 Days,Twitter,0.02,$12839.73,7.74,Los Angeles,English,33975,102155,4,Technology,2022-05-12,Innovate Infinity
312456,Women 45-60,Market Expansion,60 Days,Facebook,0.15,$12845.38,2.98,Los Angeles,English,33987,102190,6,Technology,2022-10-15,NexGen Nerds
762448,Men 45-60,Brand Awareness,60 Days,Twitter,0.04,$12848.49,6.68,Los Angeles,English,33996,102217,7,Technology,2022-01-08,Pixel Pioneers
119075,All Ages,Brand Awareness,60 Days,Pinterest,0.01,$12849.96,0.577353661654425,Los Angeles,English,19968,66002,1,Technology,2022-09-13,NexGen Nerds
173950,All Ages,Market Expansion,60 Days,Instagram,0.11,$12858.36,1.27,Los Angeles,English,34020,102287,10,Technology,2022-12-11,Quantum Quirks
310893,Men 35-44,Increase Sales,60 Days,Pinterest,0.06,$12860.63,0.1894720994903067,Los Angeles,English,19984,66051,1,Technology,2022-11-30,Tech Titans
916146,Men 35-44,Increase Sales,60 Days,Instagram,0.12,$12862.94,6.93,Los Angeles,English,34031,102319,8,Technology,2022-10-22,Giga Geeks
146714,Men 45-60,Product Launch,60 Days,Facebook,0.1,$12866.00,7.13,Los Angeles,English,34038,102342,7,Technology,2022-10-12,Giga Geeks
437768,Men 45-60,Brand Awareness,60 Days,Instagram,0.1,$12866.86,5.47,Los Angeles,English,34041,102349,1,Technology,2022-07-04,Cyber Circuit
219905,Men 35-44,Product Launch,60 Days,Instagram,0.05,$12869.48,2.91,Los Angeles,English,34049,102373,9,Technology,2022-01-09,Pixel Pioneers
565054,Women 45-60,Brand Awareness,60 Days,Twitter,0.15,$12871.14,5.86,Los Angeles,English,34052,102383,6,Technology,2022-01-19,Innovate Infinity
113994,Men 18-24,Increase Sales,60 Days,Facebook,0.09,$12872.99,4.41,Los Angeles,English,34057,102399,8,Technology,2022-12-15,Silicon Saga
398019,Men 45-60,Brand Awareness,60 Days,Instagram,0.02,$12875.94,0.14,Los Angeles,English,34067,102426,1,Technology,2022-11-06,Pixel Pioneers
901732,Women 45-60,Product Launch,60 Days,Instagram,0.08,$12877.35,7.34,Los Angeles,English,34071,102439,7,Technology,2022-10-30,Cyber Circuit
883445,Men 45-60,Increase Sales,60 Days,Twitter,0.06,$12887.11,0.27,Los Angeles,English,34094,102508,6,Technology,2022-08-02,Pixel Pioneers
627581,Women 45-60,Market Expansion,60 Days,Instagram,0.03,$12887.78,3.78,Los Angeles,English,34097,102516,2,Technology,2022-05-24,Silicon Saga
276974,Men 35-44,Brand Awareness,60 Days,Pinterest,0.1,$12896.87,0.3467696915199952,Los Angeles,English,20039,66230,1,Technology,2022-04-27,Tech Titans
610217,Women 45-60,Brand Awareness,60 Days,Twitter,0.12,$12899.44,7.99,Los Angeles,English,34123,102593,10,Technology,2022-04-28,NexGen Nerds
357642,Women 18-24,Increase Sales,60 Days,Facebook,0.1,$12901.39,5.83,Los Angeles,English,34129,102611,9,Technology,2022-01-31,Code Crafters
733821,Women 45-60,Product Launch,60 Days,Instagram,0.11,$12902.68,2.46,Los Angeles,English,34132,102619,3,Technology,2022-04-22,Tech Titans
591750,Women 25-34,Market Expansion,60 Days,Twitter,0.15,$12911.42,2.71,Los Angeles,English,34156,102690,9,Technology,2022-07-19,Quantum Quirks
241043,Women 25-34,Product Launch,60 Days,Facebook,0.05,$12922.24,2.66,Los Angeles,English,34181,102765,10,Technology,2022-09-04,Gadget Giants
130795,All Ages,Increase Sales,60 Days,Facebook,0.03,$12922.93,6.29,Los Angeles,English,34182,102769,6,Technology,2022-08-30,Giga Geeks
385697,Men 35-44,Market Expansion,60 Days,Pinterest,0.02,$12926.40,0.6005908059315381,Los Angeles,English,20081,66367,1,Technology,2022-08-01,Cyber Circuit
604635,Women 45-60,Market Expansion,60 Days,Twitter,0.05,$12932.69,5.41,Los Angeles,English,34208,102845,9,Technology,2022-02-09,Code Crafters
293281,Men 35-44,Increase Sales,60 Days,Instagram,0.05,$12938.98,4.93,Los Angeles,English,34224,102893,4,Technology,2022-02-21,Gadget Giants
763275,Men 35-44,Brand Awareness,60 Days,Facebook,0.12,$12940.97,5.19,Los Angeles,English,34230,102910,8,Technology,2022-12-26,NexGen Nerds
893278,Men 25-34,Product Launch,60 Days,Facebook,0.02,$12942.70,4.1,Los Angeles,English,34234,102922,10,Technology,2022-05-04,Gadget Giants
130065,Men 25-34,Market Expansion,60 Days,Twitter,0.07,$12948.84,3.53,Los Angeles,English,34249,102966,10,Technology,2022-09-04,NexGen Nerds
243809,Women 25-34,Increase Sales,60 Days,Pinterest,0.03,$12950.00,0.8901613730771012,Los Angeles,English,20117,66484,1,Technology,2022-12-04,Silicon Saga
828057,Men 18-24,Increase Sales,60 Days,Facebook,0.14,$12951.01,4.75,Los Angeles,English,34254,102980,3,Technology,2022-12-28,Silicon Saga
395595,Men 25-34,Product Launch,60 Days,Twitter,0.1,$12954.00,2.13,Los Angeles,English,34259,102997,1,Technology,2022-10-07,Cyber Circuit
788570,Men 45-60,Product Launch,60 Days,Instagram,0.05,$12955.44,0.9,Los Angeles,English,34263,103008,8,Technology,2022-12-17,NexGen Nerds
182738,Men 45-60,Brand Awareness,60 Days,Instagram,0.11,$12957.26,6.69,Los Angeles,English,34266,103017,7,Technology,2022-05-02,Pixel Pioneers
373072,Men 25-34,Product Launch,60 Days,Instagram,0.07,$12972.48,2.81,Los Angeles,English,34306,103134,8,Technology,2022-01-03,Gadget Giants
242874,Men 45-60,Brand Awareness,60 Days,Twitter,0.1,$12983.09,3.97,Los Angeles,English,34336,103224,2,Technology,2022-05-14,Tech Titans
883845,Women 25-34,Brand Awareness,60 Days,Instagram,0.12,$12986.52,0.14,Los Angeles,English,34344,103248,1,Technology,2022-08-29,Pixel Pioneers
702463,Women 45-60,Brand Awareness,60 Days,Twitter,0.02,$12988.04,0.52,Los Angeles,English,34348,103260,2,Technology,2022-09-26,Innovate Infinity
974459,Women 45-60,Market Expansion,60 Days,Pinterest,0.04,$12991.12,0.7864879601484428,Los Angeles,English,20178,66684,1,Technology,2022-02-28,Silicon Saga
836126,Men 45-60,Increase Sales,60 Days,Instagram,0.02,$12993.13,1.59,Los Angeles,English,34362,103300,1,Technology,2022-10-05,Innovate Infinity
141032,Women 18-24,Market Expansion,60 Days,Pinterest,0.04,$12998.77,1.2440809551439005,Los Angeles,English,20189,66720,1,Technology,2022-11-08,Tech Titans
568908,Women 45-60,Market Expansion,60 Days,Facebook,0.14,$13010.98,3.87,Los Angeles,English,34405,103427,9,Technology,2022-08-29,Code Crafters
792323,Men 45-60,Brand Awareness,60 Days,Facebook,0.1,$13012.47,2.63,Los Angeles,English,34408,103436,2,Technology,2022-04-08,Gadget Giants
854471,Women 18-24,Brand Awareness,60 Days,Twitter,0.08,$13016.13,6.67,Los Angeles,English,34420,103472,7,Technology,2022-03-01,Code Crafters
750831,Men 35-44,Increase Sales,60 Days,Twitter,0.08,$13018.03,4.19,Los Angeles,English,34425,103489,8,Technology,2022-10-13,Innovate Infinity
675395,Men 45-60,Product Launch,60 Days,Facebook,0.09,$13021.46,1.14,Los Angeles,English,34433,103512,2,Technology,2022-05-26,NexGen Nerds
275604,Women 35-44,Brand Awareness,60 Days,Twitter,0.06,$13021.57,1.25,Los Angeles,English,34434,103514,10,Technology,2022-10-23,Giga Geeks
868390,Men 35-44,Market Expansion,60 Days,Twitter,0.01,$13025.78,7.44,Los Angeles,English,34444,103544,2,Technology,2022-12-31,Silicon Saga
716297,Men 35-44,Increase Sales,60 Days,Instagram,0.03,$13027.86,2.75,Los Angeles,English,34448,103555,5,Technology,2022-06-22,Tech Titans
120812,Women 18-24,Brand Awareness,60 Days,Twitter,0.12,$13031.33,2.22,Los Angeles,English,34455,103576,10,Technology,2022-02-13,Gadget Giants
756277,Women 35-44,Product Launch,60 Days,Twitter,0.09,$13031.85,4.06,Los Angeles,English,34457,103582,3,Technology,2022-09-17,Pixel Pioneers
561128,Women 18-24,Increase Sales,60 Days,Instagram,0.11,$13042.25,0.12,Los Angeles,English,34482,103657,7,Technology,2022-07-09,Cyber Circuit
587045,Women 25-34,Increase Sales,60 Days,Facebook,0.03,$13043.03,7.34,Los Angeles,English,34484,103663,4,Technology,2022-12-09,Pixel Pioneers
846073,Women 25-34,Market Expansion,60 Days,Instagram,0.09,$13043.63,7.82,Los Angeles,English,34486,103668,9,Technology,2022-04-27,Pixel Pioneers
428201,Men 25-34,Market Expansion,60 Days,Instagram,0.15,$13051.71,7.08,Los Angeles,English,34506,103729,1,Technology,2022-03-15,Innovate Infinity
573507,Men 18-24,Market Expansion,60 Days,Pinterest,0.13,$13052.32,1.185094358132767,Los Angeles,English,20267,66974,1,Technology,2022-01-18,Gadget Giants
894742,Men 45-60,Market Expansion,60 Days,Pinterest,0.14,$13056.21,0.1698099004865955,Los Angeles,English,20272,66992,1,Technology,2022-05-17,NexGen Nerds
567003,Women 25-34,Brand Awareness,60 Days,Pinterest,0.1,$13058.59,0.9545103879983372,Los Angeles,English,20276,67004,1,Technology,2022-03-16,Pixel Pioneers
223323,Women 25-34,Brand Awareness,60 Days,Instagram,0.09,$13066.14,4.05,Los Angeles,English,34545,103842,10,Technology,2022-07-10,Gadget Giants
547297,Men 25-34,Market Expansion,60 Days,Instagram,0.08,$13067.37,1.53,Los Angeles,English,34547,103850,1,Technology,2022-04-24,Gadget Giants
773265,Men 25-34,Increase Sales,60 Days,Instagram,0.05,$13069.23,6.77,Los Angeles,English,34553,103866,6,Technology,2022-04-02,Cyber Circuit
624765,Women 45-60,Increase Sales,60 Days,Instagram,0.05,$13069.76,1.83,Los Angeles,English,34554,103870,5,Technology,2022-08-22,NexGen Nerds
649969,All Ages,Brand Awareness,60 Days,Facebook,0.04,$13074.65,3.5,Los Angeles,English,34567,103908,6,Technology,2022-01-22,Giga Geeks
537261,Men 35-44,Increase Sales,60 Days,Facebook,0.03,$13082.00,0.83,Los Angeles,English,34582,103953,3,Technology,2022-06-15,Gadget Giants
750877,Men 25-34,Increase Sales,60 Days,Twitter,0.12,$13085.82,2.4,Los Angeles,English,34590,103978,4,Technology,2022-06-19,Cyber Circuit
836230,Men 18-24,Product Launch,60 Days,Twitter,0.05,$13093.82,5.4,Los Angeles,English,34610,104034,5,Technology,2022-05-07,Tech Titans
747773,Men 25-34,Product Launch,60 Days,Instagram,0.14,$13097.80,4.91,Los Angeles,English,34618,104060,8,Technology,2022-10-13,Quantum Quirks
442512,Men 18-24,Brand Awareness,60 Days,Pinterest,0.1,$13105.54,1.3102174427018376,Los Angeles,English,20344,67224,1,Technology,2022-08-06,Gadget Giants
500880,All Ages,Increase Sales,60 Days,Twitter,0.13,$13107.74,2.94,Los Angeles,English,34643,104134,9,Technology,2022-06-01,Cyber Circuit
190687,Women 45-60,Brand Awareness,60 Days,Facebook,0.13,$13108.00,6.93,Los Angeles,English,34644,104137,1,Technology,2022-05-15,Code Crafters
426982,All Ages,Increase Sales,60 Days,Twitter,0.06,$13108.08,1.44,Los Angeles,English,34644,104138,6,Technology,2022-09-28,Code Crafters
847371,Men 45-60,Increase Sales,60 Days,Facebook,0.11,$13110.40,0.33,Los Angeles,English,34648,104149,10,Technology,2022-01-31,Gadget Giants
653226,Men 18-24,Market Expansion,60 Days,Instagram,0.11,$13118.13,7.84,Los Angeles,English,34669,104210,10,Technology,2022-12-11,Pixel Pioneers
605284,Men 18-24,Market Expansion,60 Days,Twitter,0.15,$13118.75,3.19,Los Angeles,English,34672,104218,4,Technology,2022-07-17,Code Crafters
290768,Women 45-60,Product Launch,60 Days,Pinterest,0.05,$13124.81,0.305657820875872,Los Angeles,English,20372,67318,1,Technology,2022-09-16,Silicon Saga
549824,Women 45-60,Brand Awareness,60 Days,Pinterest,0.03,$13127.88,0.6738771840362794,Los Angeles,English,20377,67332,1,Technology,2022-07-16,Gadget Giants
488344,Men 25-34,Market Expansion,60 Days,Twitter,0.08,$13134.06,7.02,Los Angeles,English,34709,104329,9,Technology,2022-05-10,Gadget Giants
372230,Women 18-24,Product Launch,60 Days,Pinterest,0.1,$13136.98,0.3682193631604073,Los Angeles,English,20390,67374,1,Technology,2022-10-14,Cyber Circuit
618539,Men 18-24,Product Launch,60 Days,Pinterest,0.08,$13149.74,0.4200560696247365,Los Angeles,English,20407,67429,1,Technology,2022-10-22,Giga Geeks
781287,Men 45-60,Market Expansion,60 Days,Instagram,0.01,$13150.25,2.3,Los Angeles,English,34747,104442,6,Technology,2022-12-05,Gadget Giants
498120,Women 45-60,Market Expansion,60 Days,Pinterest,0.07,$13155.78,0.552329044740611,Los Angeles,English,20416,67459,1,Technology,2022-11-30,NexGen Nerds
553132,All Ages,Product Launch,60 Days,Facebook,0.04,$13155.78,4.51,Los Angeles,English,34762,104485,6,Technology,2022-01-29,Innovate Infinity
185861,Women 18-24,Brand Awareness,60 Days,Facebook,0.11,$13155.79,2.39,Los Angeles,English,34762,104486,9,Technology,2022-04-06,Pixel Pioneers
585098,Men 35-44,Increase Sales,60 Days,Pinterest,0.03,$13161.22,0.9866848954589554,Los Angeles,English,20424,67487,1,Technology,2022-05-19,Silicon Saga
824689,Men 45-60,Increase Sales,60 Days,Instagram,0.11,$13161.34,2.27,Los Angeles,English,34777,104529,8,Technology,2022-04-12,Giga Geeks
911800,Women 45-60,Market Expansion,60 Days,Pinterest,0.04,$13162.93,0.7596758705979276,Los Angeles,English,20427,67494,1,Technology,2022-08-03,NexGen Nerds
454741,Men 35-44,Product Launch,60 Days,Facebook,0.12,$13166.06,4.18,Los Angeles,English,34788,104562,9,Technology,2022-11-12,NexGen Nerds
532028,Men 18-24,Increase Sales,60 Days,Facebook,0.11,$13173.34,1.7,Los Angeles,English,34807,104620,3,Technology,2022-12-08,Pixel Pioneers
752426,Women 25-34,Product Launch,60 Days,Facebook,0.04,$13176.37,6.18,Los Angeles,English,34815,104643,9,Technology,2022-08-29,Cyber Circuit
209630,Women 45-60,Brand Awareness,60 Days,Facebook,0.13,$13176.39,6.74,Los Angeles,English,34815,104643,9,Technology,2022-10-23,Quantum Quirks
946979,Women 25-34,Product Launch,60 Days,Pinterest,0.06,$13176.91,0.1733848457599976,Los Angeles,English,20448,67564,1,Technology,2022-07-03,Innovate Infinity
301945,Men 25-34,Brand Awareness,60 Days,Facebook,0.07,$13181.53,7.35,Los Angeles,English,34829,104683,8,Technology,2022-08-27,Pixel Pioneers
716707,Women 18-24,Product Launch,60 Days,Pinterest,0.06,$13187.95,1.0170719302828726,Los Angeles,English,20464,67615,1,Technology,2022-08-06,Innovate Infinity
766567,Men 35-44,Increase Sales,60 Days,Pinterest,0.12,$13194.48,0.6488525671224653,Los Angeles,English,20473,67644,1,Technology,2022-07-24,Gadget Giants
300112,Men 18-24,Market Expansion,60 Days,Instagram,0.01,$13199.72,4.36,Los Angeles,English,34871,104809,10,Technology,2022-01-20,NexGen Nerds
489593,All Ages,Brand Awareness,60 Days,Pinterest,0.09,$13206.77,1.142195014851943,Los Angeles,English,20491,67704,1,Technology,2022-09-16,Tech Titans
857564,All Ages,Brand Awareness,60 Days,Facebook,0.05,$13213.93,2.72,Los Angeles,English,34905,104910,1,Technology,2022-12-15,Silicon Saga
620674,Women 25-34,Brand Awareness,60 Days,Facebook,0.12,$13216.75,2.06,Los Angeles,English,34912,104930,4,Technology,2022-11-25,Tech Titans
899495,Women 45-60,Product Launch,60 Days,Facebook,0.07,$13218.04,5.36,Los Angeles,English,34916,104942,8,Technology,2022-02-15,Silicon Saga
448558,Men 18-24,Increase Sales,60 Days,Twitter,0.11,$13231.23,3.21,Los Angeles,English,34946,105031,4,Technology,2022-10-06,Quantum Quirks
526664,Women 45-60,Market Expansion,60 Days,Pinterest,0.08,$13233.83,0.9259108258111212,Los Angeles,English,20528,67823,1,Technology,2022-05-10,Cyber Circuit
395769,Men 18-24,Product Launch,60 Days,Pinterest,0.12,$13241.53,1.176156994949262,Los Angeles,English,20538,67857,1,Technology,2022-09-12,NexGen Nerds
432700,Women 18-24,Product Launch,60 Days,Instagram,0.12,$13241.80,4.26,Los Angeles,English,34971,105104,4,Technology,2022-06-26,Tech Titans
518938,Women 25-34,Brand Awareness,60 Days,Pinterest,0.07,$13245.46,0.6649398208527744,Los Angeles,English,20545,67881,1,Technology,2022-02-14,Innovate Infinity
943329,All Ages,Increase Sales,60 Days,Pinterest,0.14,$13260.13,1.149344905398747,Los Angeles,English,20565,67944,1,Technology,2022-03-14,Innovate Infinity
498787,Women 45-60,Product Launch,60 Days,Facebook,0.15,$13264.89,3.07,Los Angeles,English,35027,105270,2,Technology,2022-10-03,Silicon Saga
164122,Women 35-44,Market Expansion,60 Days,Instagram,0.01,$13271.48,5.65,Los Angeles,English,35041,105313,6,Technology,2022-05-20,Cyber Circuit
532919,Women 35-44,Market Expansion,60 Days,Twitter,0.12,$13272.82,1.79,Los Angeles,English,35045,105323,6,Technology,2022-06-30,Cyber Circuit
329897,Men 25-34,Market Expansion,60 Days,Facebook,0.12,$13275.12,5.31,Los Angeles,English,35050,105339,8,Technology,2022-05-05,Cyber Circuit
805170,Women 25-34,Market Expansion,60 Days,Instagram,0.13,$13276.98,1.05,Los Angeles,English,35054,105351,6,Technology,2022-04-16,Cyber Circuit
701520,Men 18-24,Product Launch,60 Days,Pinterest,0.15,$13283.98,1.413890855630496,Los Angeles,English,20598,68052,1,Technology,2022-09-24,Tech Titans
911763,Women 35-44,Market Expansion,60 Days,Pinterest,0.04,$13289.67,1.0724835820206038,Los Angeles,English,20605,68076,1,Technology,2022-08-06,Innovate Infinity
529112,Men 35-44,Brand Awareness,60 Days,Facebook,0.05,$13290.38,1.53,Los Angeles,English,35085,105443,8,Technology,2022-07-21,Quantum Quirks
717116,Men 45-60,Market Expansion,60 Days,Twitter,0.11,$13292.41,1.12,Los Angeles,English,35089,105455,4,Technology,2022-09-06,Silicon Saga
254673,Women 25-34,Brand Awareness,60 Days,Twitter,0.12,$13299.29,6.14,Los Angeles,English,35108,105509,5,Technology,2022-04-02,Code Crafters
979535,Women 45-60,Market Expansion,60 Days,Pinterest,0.04,$13302.57,0.008937363183505,Los Angeles,English,20624,68137,1,Technology,2022-05-08,Tech Titans
737895,Women 25-34,Increase Sales,60 Days,Twitter,0.07,$13308.60,0.02,Los Angeles,English,35130,105576,9,Technology,2022-07-02,Pixel Pioneers
539849,Women 45-60,Increase Sales,60 Days,Twitter,0.06,$13319.75,2.53,Los Angeles,English,35153,105644,6,Technology,2022-09-12,Pixel Pioneers
684571,Women 18-24,Product Launch,60 Days,Twitter,0.15,$13321.27,7.51,Los Angeles,English,35157,105656,4,Technology,2022-03-06,Innovate Infinity
462652,Women 35-44,Product Launch,60 Days,Instagram,0.04,$13324.54,2.16,Los Angeles,English,35165,105679,5,Technology,2022-02-26,Cyber Circuit
563571,Men 45-60,Increase Sales,60 Days,Pinterest,0.11,$13326.83,1.092145781024315,Los Angeles,English,20655,68239,1,Technology,2022-12-11,NexGen Nerds
276917,Men 25-34,Market Expansion,60 Days,Twitter,0.12,$13333.32,4.84,Los Angeles,English,35186,105743,10,Technology,2022-05-31,NexGen Nerds
712822,Women 25-34,Product Launch,60 Days,Twitter,0.11,$13334.28,6.66,Los Angeles,English,35189,105751,7,Technology,2022-08-08,Pixel Pioneers
268925,Men 18-24,Increase Sales,60 Days,Twitter,0.03,$13337.27,3.62,Los Angeles,English,35197,105775,5,Technology,2022-05-16,Quantum Quirks
404132,Women 18-24,Market Expansion,60 Days,Pinterest,0.07,$13340.85,0.7078391641335985,Los Angeles,English,20678,68311,1,Technology,2022-04-27,Tech Titans
869848,Women 45-60,Increase Sales,60 Days,Instagram,0.1,$13348.62,1.36,Los Angeles,English,35224,105855,9,Technology,2022-12-11,Code Crafters
198872,Men 45-60,Increase Sales,60 Days,Twitter,0.02,$13351.58,2.15,Los Angeles,English,35232,105879,7,Technology,2022-08-20,Pixel Pioneers
561620,Men 25-34,Market Expansion,60 Days,Instagram,0.08,$13357.04,7.26,Los Angeles,English,35244,105914,8,Technology,2022-05-10,Giga Geeks
982906,Men 25-34,Market Expansion,60 Days,Facebook,0.04,$13360.78,6.58,Los Angeles,English,35254,105942,3,Technology,2022-03-02,Gadget Giants
107153,Men 35-44,Market Expansion,60 Days,Twitter,0.11,$13365.70,3.07,Los Angeles,English,35266,105980,2,Technology,2022-03-04,Tech Titans
848378,All Ages,Market Expansion,60 Days,Instagram,0.04,$13369.06,4.67,Los Angeles,English,35274,106003,8,Technology,2022-03-26,Silicon Saga
212962,All Ages,Brand Awareness,60 Days,Instagram,0.07,$13372.83,6.7,Los Angeles,English,35284,106032,9,Technology,2022-05-31,Cyber Circuit
261235,Men 45-60,Increase Sales,60 Days,Facebook,0.15,$13375.12,2.74,Los Angeles,English,35290,106049,5,Technology,2022-12-19,Cyber Circuit
491343,Women 45-60,Market Expansion,60 Days,Twitter,0.12,$13388.25,3.56,Los Angeles,English,35319,106135,5,Technology,2022-06-09,Giga Geeks
410717,Men 25-34,Increase Sales,60 Days,Pinterest,0.08,$13388.35,0.2663334228684499,Los Angeles,English,20743,68526,1,Technology,2022-04-01,Pixel Pioneers
190421,Women 35-44,Increase Sales,60 Days,Facebook,0.13,$13396.44,6.65,Los Angeles,English,35336,106187,4,Technology,2022-05-08,Gadget Giants
265328,Men 45-60,Market Expansion,60 Days,Instagram,0.13,$13397.12,6.23,Los Angeles,English,35338,106192,2,Technology,2022-10-18,Gadget Giants
876687,All Ages,Product Launch,60 Days,Pinterest,0.03,$13405.20,1.3745664576230738,Los Angeles,English,20765,68597,1,Technology,2022-05-25,Code Crafters
876419,Men 45-60,Market Expansion,60 Days,Facebook,0.07,$13410.96,2.61,Los Angeles,English,35370,106286,7,Technology,2022-08-16,Pixel Pioneers
537817,Women 35-44,Brand Awareness,60 Days,Instagram,0.03,$13411.44,7.41,Los Angeles,English,35371,106291,8,Technology,2022-03-19,Cyber Circuit
764268,Men 18-24,Increase Sales,60 Days,Pinterest,0.04,$13411.63,0.7900629054218448,Los Angeles,English,20775,68626,1,Technology,2022-11-01,Quantum Quirks
506815,Men 45-60,Product Launch,60 Days,Pinterest,0.1,$13413.32,0.2109217711307187,Los Angeles,English,20776,68633,1,Technology,2022-12-05,Gadget Giants
521818,Women 25-34,Brand Awareness,60 Days,Instagram,0.15,$13416.33,0.97,Los Angeles,English,35383,106326,1,Technology,2022-08-04,Giga Geeks
